ID,SourceText_lang
9611,|cFFFFD200Vendor: |rLeara Moonsilk|n|cFFFFD200Zone: |rStormshield|n|cFFFFD200Cost: |r1|Hitem:118721|h|TINTERFACE\ICONS\INV_MISC_BOOK_09.BLP:0|t|h
9612,|cFFFFD200Vendor: |rLeara Moonsilk|n|cFFFFD200Zone: |rStormshield|n|cFFFFD200Cost: |r1|Hitem:118721|h|TINTERFACE\ICONS\INV_MISC_BOOK_09.BLP:0|t|h
9613,|cFFFFD200Vendor: |rLeara Moonsilk|n|cFFFFD200Zone: |rStormshield|n|cFFFFD200Cost: |r1|Hitem:118721|h|TINTERFACE\ICONS\INV_MISC_BOOK_09.BLP:0|t|h
9614,|cFFFFD200Vendor: |rLeara Moonsilk|n|cFFFFD200Zone: |rStormshield|n|cFFFFD200Cost: |r1|Hitem:118721|h|TINTERFACE\ICONS\INV_MISC_BOOK_09.BLP:0|t|h
9615,|cFFFFD200Vendor: |rLeara Moonsilk|n|cFFFFD200Zone: |rStormshield|n|cFFFFD200Cost: |r1|Hitem:118721|h|TINTERFACE\ICONS\INV_MISC_BOOK_09.BLP:0|t|h
9616,|cFFFFD200Vendor: |rLeara Moonsilk|n|cFFFFD200Zone: |rStormshield|n|cFFFFD200Cost: |r1|Hitem:118721|h|TINTERFACE\ICONS\INV_MISC_BOOK_09.BLP:0|t|h
9617,|cFFFFD200Vendor: |rLeara Moonsilk|n|cFFFFD200Zone: |rStormshield|n|cFFFFD200Cost: |r1|Hitem:118721|h|TINTERFACE\ICONS\INV_MISC_BOOK_09.BLP:0|t|h
9618,|cFFFFD200Vendor: |rLeara Moonsilk|n|cFFFFD200Zone: |rStormshield|n|cFFFFD200Cost: |r1|Hitem:118721|h|TINTERFACE\ICONS\INV_MISC_BOOK_09.BLP:0|t|h
9619,|cFFFFD200Vendor: |rLeara Moonsilk|n|cFFFFD200Zone: |rStormshield|n|cFFFFD200Cost: |r1|Hitem:118721|h|TINTERFACE\ICONS\INV_MISC_BOOK_09.BLP:0|t|h
9620,|cFFFFD200Vendor: |rLeara Moonsilk|n|cFFFFD200Zone: |rStormshield|n|cFFFFD200Cost: |r1|Hitem:118721|h|TINTERFACE\ICONS\INV_MISC_BOOK_09.BLP:0|t|h
9622,|cFFFFD200Vendor: |rLeara Moonsilk|n|cFFFFD200Zone: |rStormshield|n|cFFFFD200Cost: |r5|Hitem:118721|h|TINTERFACE\ICONS\INV_MISC_BOOK_09.BLP:0|t|h
9623,|cFFFFD200Vendor: |rLeara Moonsilk|n|cFFFFD200Zone: |rStormshield|n|cFFFFD200Cost: |r5|Hitem:118721|h|TINTERFACE\ICONS\INV_MISC_BOOK_09.BLP:0|t|h
9624,|cFFFFD200Vendor: |rLeara Moonsilk|n|cFFFFD200Zone: |rStormshield|n|cFFFFD200Cost: |r5|Hitem:118721|h|TINTERFACE\ICONS\INV_MISC_BOOK_09.BLP:0|t|h
9625,|cFFFFD200Vendor: |rRoyce Bigbeard|n|cFFFFD200Zone: |rStormshield|n|cFFFFD200Cost: |r1|Hitem:118720|h|TINTERFACE\ICONS\INV_MISC_BOOK_11.BLP:0|t|h
9626,|cFFFFD200Vendor: |rRoyce Bigbeard|n|cFFFFD200Zone: |rStormshield|n|cFFFFD200Cost: |r1|Hitem:118720|h|TINTERFACE\ICONS\INV_MISC_BOOK_11.BLP:0|t|h
9627,|cFFFFD200Vendor: |rRoyce Bigbeard|n|cFFFFD200Zone: |rStormshield|n|cFFFFD200Cost: |r1|Hitem:118720|h|TINTERFACE\ICONS\INV_MISC_BOOK_11.BLP:0|t|h
9628,|cFFFFD200Vendor: |rRoyce Bigbeard|n|cFFFFD200Zone: |rStormshield|n|cFFFFD200Cost: |r1|Hitem:118720|h|TINTERFACE\ICONS\INV_MISC_BOOK_11.BLP:0|t|h
9629,|cFFFFD200Vendor: |rRoyce Bigbeard|n|cFFFFD200Zone: |rStormshield|n|cFFFFD200Cost: |r1|Hitem:118720|h|TINTERFACE\ICONS\INV_MISC_BOOK_11.BLP:0|t|h
9630,|cFFFFD200Vendor: |rRoyce Bigbeard|n|cFFFFD200Zone: |rStormshield|n|cFFFFD200Cost: |r1|Hitem:118720|h|TINTERFACE\ICONS\INV_MISC_BOOK_11.BLP:0|t|h
9631,|cFFFFD200Vendor: |rRoyce Bigbeard|n|cFFFFD200Zone: |rStormshield|n|cFFFFD200Cost: |r1|Hitem:118720|h|TINTERFACE\ICONS\INV_MISC_BOOK_11.BLP:0|t|h
9632,|cFFFFD200Vendor: |rRoyce Bigbeard|n|cFFFFD200Zone: |rStormshield|n|cFFFFD200Cost: |r1|Hitem:118720|h|TINTERFACE\ICONS\INV_MISC_BOOK_11.BLP:0|t|h
9633,|cFFFFD200Vendor: |rRoyce Bigbeard|n|cFFFFD200Zone: |rStormshield|n|cFFFFD200Cost: |r1|Hitem:118720|h|TINTERFACE\ICONS\INV_MISC_BOOK_11.BLP:0|t|h
9634,|cFFFFD200Vendor: |rRoyce Bigbeard|n|cFFFFD200Zone: |rStormshield|n|cFFFFD200Cost: |r1|Hitem:118720|h|TINTERFACE\ICONS\INV_MISC_BOOK_11.BLP:0|t|h
9635,|cFFFFD200Vendor: |rRoyce Bigbeard|n|cFFFFD200Zone: |rStormshield|n|cFFFFD200Cost: |r1|Hitem:118720|h|TINTERFACE\ICONS\INV_MISC_BOOK_11.BLP:0|t|h
9636,|cFFFFD200Vendor: |rRoyce Bigbeard|n|cFFFFD200Zone: |rStormshield|n|cFFFFD200Cost: |r1|Hitem:118720|h|TINTERFACE\ICONS\INV_MISC_BOOK_11.BLP:0|t|h
9637,|cFFFFD200Vendor: |rRoyce Bigbeard|n|cFFFFD200Zone: |rStormshield|n|cFFFFD200Cost: |r1|Hitem:118720|h|TINTERFACE\ICONS\INV_MISC_BOOK_11.BLP:0|t|h
9638,|cFFFFD200Vendor: |rRoyce Bigbeard|n|cFFFFD200Zone: |rStormshield|n|cFFFFD200Cost: |r1|Hitem:118720|h|TINTERFACE\ICONS\INV_MISC_BOOK_11.BLP:0|t|h
9641,|cFFFFD200Vendor: |rSean Catchpole|n|cFFFFD200Zone: |rStormshield|n|cFFFFD200Cost: |r1|Hitem:119299|h|TINTERFACE\ICONS\INV_MISC_BOOK_08.BLP:0|t|h
9642,|cFFFFD200Vendor: |rBob|n|cFFFFD200Zone: |rStormshield|n|cFFFFD200Cost: |r5|Hitem:119293|h|TINTERFACE\ICONS\INV_MISC_BOOK_08.BLP:0|t|h
9643,|cFFFFD200Vendor: |rRoyce Bigbeard|n|cFFFFD200Zone: |rStormshield|n|cFFFFD200Cost: |r1|Hitem:118720|h|TINTERFACE\ICONS\INV_MISC_BOOK_11.BLP:0|t|h
9644,|cFFFFD200Vendor: |rSean Catchpole|n|cFFFFD200Zone: |rStormshield|n|cFFFFD200Cost: |r1|Hitem:119299|h|TINTERFACE\ICONS\INV_MISC_BOOK_08.BLP:0|t|h
9645,|cFFFFD200Vendor: |rLeara Moonsilk|n|cFFFFD200Zone: |rStormshield|n|cFFFFD200Cost: |r1|Hitem:118721|h|TINTERFACE\ICONS\INV_MISC_BOOK_09.BLP:0|t|h
9646,|cFFFFD200Vendor: |rRoyce Bigbeard|n|cFFFFD200Zone: |rStormshield|n|cFFFFD200Cost: |r1|Hitem:118720|h|TINTERFACE\ICONS\INV_MISC_BOOK_11.BLP:0|t|h
9647,|cFFFFD200Vendor: |rRoyce Bigbeard|n|cFFFFD200Zone: |rStormshield|n|cFFFFD200Cost: |r1|Hitem:118720|h|TINTERFACE\ICONS\INV_MISC_BOOK_11.BLP:0|t|h
9648,|cFFFFD200Vendor: |rCullen Hammerbrow|n|cFFFFD200Zone: |rVale of Eternal Blossoms|n|cFFFFD200Cost: |r1|Hitem:76061|h|TINTERFACE\ICONS\INV_ELEMENTAL_SPIRITOFHARMONY_2.BLP:0|t|h
9649,|cFFFFD200Vendor: |rCullen Hammerbrow|n|cFFFFD200Zone: |rVale of Eternal Blossoms|n|cFFFFD200Cost: |r1|Hitem:76061|h|TINTERFACE\ICONS\INV_ELEMENTAL_SPIRITOFHARMONY_2.BLP:0|t|h
9650,|cFFFFD200Vendor: |rCullen Hammerbrow|n|cFFFFD200Zone: |rVale of Eternal Blossoms|n|cFFFFD200Cost: |r1|Hitem:76061|h|TINTERFACE\ICONS\INV_ELEMENTAL_SPIRITOFHARMONY_2.BLP:0|t|h
9651,|cFFFFD200Vendor: |rCullen Hammerbrow|n|cFFFFD200Zone: |rVale of Eternal Blossoms|n|cFFFFD200Cost: |r1|Hitem:76061|h|TINTERFACE\ICONS\INV_ELEMENTAL_SPIRITOFHARMONY_2.BLP:0|t|h
9652,|cFFFFD200Vendor: |rCullen Hammerbrow|n|cFFFFD200Zone: |rVale of Eternal Blossoms|n|cFFFFD200Cost: |r1|Hitem:76061|h|TINTERFACE\ICONS\INV_ELEMENTAL_SPIRITOFHARMONY_2.BLP:0|t|h
9653,|cFFFFD200Vendor: |rCullen Hammerbrow|n|cFFFFD200Zone: |rVale of Eternal Blossoms|n|cFFFFD200Cost: |r1|Hitem:76061|h|TINTERFACE\ICONS\INV_ELEMENTAL_SPIRITOFHARMONY_2.BLP:0|t|h
9654,|cFFFFD200Vendor: |rCullen Hammerbrow|n|cFFFFD200Zone: |rVale of Eternal Blossoms|n|cFFFFD200Cost: |r1|Hitem:76061|h|TINTERFACE\ICONS\INV_ELEMENTAL_SPIRITOFHARMONY_2.BLP:0|t|h
9655,|cFFFFD200Vendor: |rCullen Hammerbrow|n|cFFFFD200Zone: |rVale of Eternal Blossoms|n|cFFFFD200Cost: |r1|Hitem:76061|h|TINTERFACE\ICONS\INV_ELEMENTAL_SPIRITOFHARMONY_2.BLP:0|t|h
9656,|cFFFFD200Vendor: |rCullen Hammerbrow|n|cFFFFD200Zone: |rVale of Eternal Blossoms|n|cFFFFD200Cost: |r1|Hitem:76061|h|TINTERFACE\ICONS\INV_ELEMENTAL_SPIRITOFHARMONY_2.BLP:0|t|h
9657,|cFFFFD200Vendor: |rCullen Hammerbrow|n|cFFFFD200Zone: |rVale of Eternal Blossoms|n|cFFFFD200Cost: |r1|Hitem:76061|h|TINTERFACE\ICONS\INV_ELEMENTAL_SPIRITOFHARMONY_2.BLP:0|t|h
9658,|cFFFFD200Vendor: |rCullen Hammerbrow|n|cFFFFD200Zone: |rVale of Eternal Blossoms|n|cFFFFD200Cost: |r1|Hitem:76061|h|TINTERFACE\ICONS\INV_ELEMENTAL_SPIRITOFHARMONY_2.BLP:0|t|h
9659,|cFFFFD200Vendor: |rCullen Hammerbrow|n|cFFFFD200Zone: |rVale of Eternal Blossoms|n|cFFFFD200Cost: |r1|Hitem:76061|h|TINTERFACE\ICONS\INV_ELEMENTAL_SPIRITOFHARMONY_2.BLP:0|t|h
9660,|cFFFFD200Vendor: |rCullen Hammerbrow|n|cFFFFD200Zone: |rVale of Eternal Blossoms|n|cFFFFD200Cost: |r1|Hitem:76061|h|TINTERFACE\ICONS\INV_ELEMENTAL_SPIRITOFHARMONY_2.BLP:0|t|h
9661,|cFFFFD200Vendor: |rCullen Hammerbrow|n|cFFFFD200Zone: |rVale of Eternal Blossoms|n|cFFFFD200Cost: |r1|Hitem:76061|h|TINTERFACE\ICONS\INV_ELEMENTAL_SPIRITOFHARMONY_2.BLP:0|t|h
9662,|cFFFFD200Vendor: |rCullen Hammerbrow|n|cFFFFD200Zone: |rVale of Eternal Blossoms|n|cFFFFD200Cost: |r1|Hitem:76061|h|TINTERFACE\ICONS\INV_ELEMENTAL_SPIRITOFHARMONY_2.BLP:0|t|h
9663,|cFFFFD200Vendor: |rCullen Hammerbrow|n|cFFFFD200Zone: |rVale of Eternal Blossoms|n|cFFFFD200Cost: |r1|Hitem:76061|h|TINTERFACE\ICONS\INV_ELEMENTAL_SPIRITOFHARMONY_2.BLP:0|t|h
9664,|cFFFFD200Vendor: |rCullen Hammerbrow|n|cFFFFD200Zone: |rVale of Eternal Blossoms|n|cFFFFD200Cost: |r1|Hitem:76061|h|TINTERFACE\ICONS\INV_ELEMENTAL_SPIRITOFHARMONY_2.BLP:0|t|h
9665,|cFFFFD200Vendor: |rCullen Hammerbrow|n|cFFFFD200Zone: |rVale of Eternal Blossoms|n|cFFFFD200Cost: |r1|Hitem:76061|h|TINTERFACE\ICONS\INV_ELEMENTAL_SPIRITOFHARMONY_2.BLP:0|t|h
9666,|cFFFFD200Vendor: |rCullen Hammerbrow|n|cFFFFD200Zone: |rVale of Eternal Blossoms|n|cFFFFD200Cost: |r1|Hitem:76061|h|TINTERFACE\ICONS\INV_ELEMENTAL_SPIRITOFHARMONY_2.BLP:0|t|h
9667,|cFFFFD200Vendor: |rCullen Hammerbrow|n|cFFFFD200Zone: |rVale of Eternal Blossoms|n|cFFFFD200Cost: |r1|Hitem:76061|h|TINTERFACE\ICONS\INV_ELEMENTAL_SPIRITOFHARMONY_2.BLP:0|t|h
9668,|cFFFFD200Vendor: |rCullen Hammerbrow|n|cFFFFD200Zone: |rVale of Eternal Blossoms|n|cFFFFD200Cost: |r1|Hitem:76061|h|TINTERFACE\ICONS\INV_ELEMENTAL_SPIRITOFHARMONY_2.BLP:0|t|h
9669,|cFFFFD200Vendor: |rCullen Hammerbrow|n|cFFFFD200Zone: |rVale of Eternal Blossoms|n|cFFFFD200Cost: |r1|Hitem:76061|h|TINTERFACE\ICONS\INV_ELEMENTAL_SPIRITOFHARMONY_2.BLP:0|t|h
9670,|cFFFFD200Vendor: |rCullen Hammerbrow|n|cFFFFD200Zone: |rVale of Eternal Blossoms|n|cFFFFD200Cost: |r1|Hitem:76061|h|TINTERFACE\ICONS\INV_ELEMENTAL_SPIRITOFHARMONY_2.BLP:0|t|h
9671,|cFFFFD200Vendor: |rCullen Hammerbrow|n|cFFFFD200Zone: |rVale of Eternal Blossoms|n|cFFFFD200Cost: |r1|Hitem:76061|h|TINTERFACE\ICONS\INV_ELEMENTAL_SPIRITOFHARMONY_2.BLP:0|t|h
9672,|cFFFFD200Vendor: |rCullen Hammerbrow|n|cFFFFD200Zone: |rVale of Eternal Blossoms|n|cFFFFD200Cost: |r1|Hitem:76061|h|TINTERFACE\ICONS\INV_ELEMENTAL_SPIRITOFHARMONY_2.BLP:0|t|h
9673,|cFFFFD200Vendor: |rCullen Hammerbrow|n|cFFFFD200Zone: |rVale of Eternal Blossoms|n|cFFFFD200Cost: |r1|Hitem:76061|h|TINTERFACE\ICONS\INV_ELEMENTAL_SPIRITOFHARMONY_2.BLP:0|t|h
9674,|cFFFFD200Vendor: |rRaishen the Needle|n|cFFFFD200Zone: |rVale of Eternal Blossoms|n|cFFFFD200Cost: |r1|Hitem:76061|h|TINTERFACE\ICONS\INV_ELEMENTAL_SPIRITOFHARMONY_2.BLP:0|t|h
9675,|cFFFFD200Vendor: |rRaishen the Needle|n|cFFFFD200Zone: |rVale of Eternal Blossoms|n|cFFFFD200Cost: |r1|Hitem:76061|h|TINTERFACE\ICONS\INV_ELEMENTAL_SPIRITOFHARMONY_2.BLP:0|t|h
9676,|cFFFFD200Vendor: |rRaishen the Needle|n|cFFFFD200Zone: |rVale of Eternal Blossoms|n|cFFFFD200Cost: |r1|Hitem:76061|h|TINTERFACE\ICONS\INV_ELEMENTAL_SPIRITOFHARMONY_2.BLP:0|t|h
9677,|cFFFFD200Vendor: |rRaishen the Needle|n|cFFFFD200Zone: |rVale of Eternal Blossoms|n|cFFFFD200Cost: |r1|Hitem:76061|h|TINTERFACE\ICONS\INV_ELEMENTAL_SPIRITOFHARMONY_2.BLP:0|t|h
9678,|cFFFFD200Vendor: |rRaishen the Needle|n|cFFFFD200Zone: |rVale of Eternal Blossoms|n|cFFFFD200Cost: |r1|Hitem:76061|h|TINTERFACE\ICONS\INV_ELEMENTAL_SPIRITOFHARMONY_2.BLP:0|t|h
9679,|cFFFFD200Vendor: |rRaishen the Needle|n|cFFFFD200Zone: |rVale of Eternal Blossoms|n|cFFFFD200Cost: |r1|Hitem:76061|h|TINTERFACE\ICONS\INV_ELEMENTAL_SPIRITOFHARMONY_2.BLP:0|t|h
9680,|cFFFFD200Vendor: |rRaishen the Needle|n|cFFFFD200Zone: |rVale of Eternal Blossoms|n|cFFFFD200Cost: |r1|Hitem:76061|h|TINTERFACE\ICONS\INV_ELEMENTAL_SPIRITOFHARMONY_2.BLP:0|t|h
9681,|cFFFFD200Vendor: |rRaishen the Needle|n|cFFFFD200Zone: |rVale of Eternal Blossoms|n|cFFFFD200Cost: |r1|Hitem:76061|h|TINTERFACE\ICONS\INV_ELEMENTAL_SPIRITOFHARMONY_2.BLP:0|t|h
9682,|cFFFFD200Vendor: |rRaishen the Needle|n|cFFFFD200Zone: |rVale of Eternal Blossoms|n|cFFFFD200Cost: |r1|Hitem:76061|h|TINTERFACE\ICONS\INV_ELEMENTAL_SPIRITOFHARMONY_2.BLP:0|t|h
9683,|cFFFFD200Vendor: |rRaishen the Needle|n|cFFFFD200Zone: |rVale of Eternal Blossoms|n|cFFFFD200Cost: |r1|Hitem:76061|h|TINTERFACE\ICONS\INV_ELEMENTAL_SPIRITOFHARMONY_2.BLP:0|t|h
9684,|cFFFFD200Vendor: |rRaishen the Needle|n|cFFFFD200Zone: |rVale of Eternal Blossoms|n|cFFFFD200Cost: |r1|Hitem:76061|h|TINTERFACE\ICONS\INV_ELEMENTAL_SPIRITOFHARMONY_2.BLP:0|t|h
9685,|cFFFFD200Vendor: |rRaishen the Needle|n|cFFFFD200Zone: |rVale of Eternal Blossoms|n|cFFFFD200Cost: |r1|Hitem:76061|h|TINTERFACE\ICONS\INV_ELEMENTAL_SPIRITOFHARMONY_2.BLP:0|t|h
9686,|cFFFFD200Vendor: |rRaishen the Needle|n|cFFFFD200Zone: |rVale of Eternal Blossoms|n|cFFFFD200Cost: |r1|Hitem:76061|h|TINTERFACE\ICONS\INV_ELEMENTAL_SPIRITOFHARMONY_2.BLP:0|t|h
9687,|cFFFFD200Vendor: |rRaishen the Needle|n|cFFFFD200Zone: |rVale of Eternal Blossoms|n|cFFFFD200Cost: |r1|Hitem:76061|h|TINTERFACE\ICONS\INV_ELEMENTAL_SPIRITOFHARMONY_2.BLP:0|t|h
9688,|cFFFFD200Vendor: |rRaishen the Needle|n|cFFFFD200Zone: |rVale of Eternal Blossoms|n|cFFFFD200Cost: |r1|Hitem:76061|h|TINTERFACE\ICONS\INV_ELEMENTAL_SPIRITOFHARMONY_2.BLP:0|t|h
9689,|cFFFFD200Vendor: |rRaishen the Needle|n|cFFFFD200Zone: |rVale of Eternal Blossoms|n|cFFFFD200Cost: |r1|Hitem:76061|h|TINTERFACE\ICONS\INV_ELEMENTAL_SPIRITOFHARMONY_2.BLP:0|t|h
9690,|cFFFFD200Drop: |rWorld Creatures|n|n|cFFFFD200Treasure: |rWorld Drop
9691,|cFFFFD200Drop: |rWorld Creatures|n|n|cFFFFD200Treasure: |rWorld Drop
9692,|cFFFFD200Drop: |rWorld Creatures|n|n|cFFFFD200Treasure: |rWorld Drop
9693,|cFFFFD200Drop: |rWorld Creatures|n|n|cFFFFD200Treasure: |rWorld Drop
9694,|cFFFFD200Drop: |rWorld Creatures|n|n|cFFFFD200Treasure: |rWorld Drop
9695,|cFFFFD200Drop: |rWorld Creatures|n|n|cFFFFD200Treasure: |rWorld Drop
9696,|cFFFFD200Drop: |rWorld Creatures|n|n|cFFFFD200Treasure: |rWorld Drop
9697,|cFFFFD200Drop: |rWorld Creatures|n|n|cFFFFD200Treasure: |rWorld Drop
9698,|cFFFFD200Drop: |rWorld Creatures|n|n|cFFFFD200Treasure: |rWorld Drop
9699,|cFFFFD200Drop: |rWorld Creatures|n|n|cFFFFD200Treasure: |rWorld Drop
9700,|cFFFFD200Drop: |rWorld Creatures|n|n|cFFFFD200Treasure: |rWorld Drop
9701,|cFFFFD200Drop: |rWorld Creatures|n|n|cFFFFD200Treasure: |rWorld Drop
9702,|cFFFFD200Drop: |rWorld Creatures|n|n|cFFFFD200Treasure: |rWorld Drop
9703,|cFFFFD200Drop: |rWorld Creatures|n|n|cFFFFD200Treasure: |rWorld Drop
9704,|cFFFFD200Drop: |rWorld Creatures|n|n|cFFFFD200Treasure: |rWorld Drop
9705,|cFFFFD200Drop: |rWorld Creatures|n|n|cFFFFD200Treasure: |rWorld Drop
9706,|cFFFFD200Drop: |rWorld Creatures|n|n|cFFFFD200Treasure: |rWorld Drop
9707,|cFFFFD200Drop: |rWorld Creatures|n|n|cFFFFD200Treasure: |rWorld Drop
9708,|cFFFFD200Drop: |rWorld Creatures|n|n|cFFFFD200Treasure: |rWorld Drop
9709,|cFFFFD200Drop: |rWorld Creatures|n|n|cFFFFD200Treasure: |rWorld Drop
9710,"|cFFFFD200Vendor: |rHigh Admiral ""Shelly"" Jorrik|n|cFFFFD200Zone: |rWestfall|n|cFFFFD200Cost: |r30|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t|n|n|cFFFFD200Vendor: |rJannos Ironwill|n|cFFFFD200Zone: |rArathi Highlands|n|cFFFFD200Cost: |r30|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t"
9711,|cFFFFD200Drop: |rWorld Creatures|n|n|cFFFFD200Treasure: |rWorld Drop
9712,|cFFFFD200Drop: |rWorld Creatures|n|n|cFFFFD200Treasure: |rWorld Drop
9713,|cFFFFD200Drop: |rWorld Creatures|n|n|cFFFFD200Treasure: |rWorld Drop
9714,|cFFFFD200Drop: |rWorld Creatures|n|n|cFFFFD200Treasure: |rWorld Drop
9715,|cFFFFD200Drop: |rWorld Creatures|n|n|cFFFFD200Treasure: |rWorld Drop
9716,|cFFFFD200Drop: |rWorld Creatures|n|n|cFFFFD200Treasure: |rWorld Drop
9717,|cFFFFD200Drop: |rWorld Creatures|n|n|cFFFFD200Treasure: |rWorld Drop
9718,|cFFFFD200Drop: |rWorld Creatures|n|n|cFFFFD200Treasure: |rWorld Drop
9719,|cFFFFD200Drop: |rWorld Creatures|n|n|cFFFFD200Treasure: |rWorld Drop
9720,|cFFFFD200Drop: |rWorld Creatures|n|n|cFFFFD200Treasure: |rWorld Drop
9721,|cFFFFD200Drop: |rWorld Creatures|n|n|cFFFFD200Treasure: |rWorld Drop
9722,|cFFFFD200Drop: |rWorld Creatures|n|n|cFFFFD200Treasure: |rWorld Drop
9723,|cFFFFD200Drop: |rWorld Creatures|n|n|cFFFFD200Treasure: |rWorld Drop
9724,|cFFFFD200Drop: |rWorld Creatures|n|n|cFFFFD200Treasure: |rWorld Drop
9725,|cFFFFD200Vendor: |rWenna Silkbeard|n|cFFFFD200Zone: |rWetlands|n|cFFFFD200Cost: |r20|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t
9726,|cFFFFD200Drop: |rWorld Creatures|n|n|cFFFFD200Treasure: |rWorld Drop
9727,|cFFFFD200Drop: |rWorld Creatures|n|n|cFFFFD200Treasure: |rWorld Drop
9728,|cFFFFD200Drop: |rWorld Creatures|n|n|cFFFFD200Treasure: |rWorld Drop
9729,|cFFFFD200Drop: |rWorld Creatures|n|n|cFFFFD200Treasure: |rWorld Drop
9730,|cFFFFD200Drop: |rWorld Creatures|n|n|cFFFFD200Treasure: |rWorld Tattered Chest Drop
9731,|cFFFFD200Drop: |rWorld Creatures|n|n|cFFFFD200Treasure: |rWorld Drop
9732,|cFFFFD200Drop: |rWorld Creatures|n|n|cFFFFD200Treasure: |rWorld Drop
9733,|cFFFFD200Drop: |rWorld Creatures|n|n|cFFFFD200Treasure: |rWorld Drop
9734,|cFFFFD200Drop: |rWorld Creatures|n|n|cFFFFD200Treasure: |rWorld Drop
9735,|cFFFFD200Drop: |rWorld Creatures|n|n|cFFFFD200Treasure: |rWorld Drop
9736,|cFFFFD200Vendor: |rWenna Silkbeard|n|cFFFFD200Zone: |rWetlands|n|cFFFFD200Cost: |r10|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t
9737,|cFFFFD200Drop: |rWorld Creatures|n|n|cFFFFD200Treasure: |rWorld Drop
9738,|cFFFFD200Drop: |rWorld Creatures|n|n|cFFFFD200Treasure: |rWorld Drop
9739,|cFFFFD200Drop: |rWorld Creatures|n|n|cFFFFD200Treasure: |rWorld Drop
9740,|cFFFFD200Vendor: |rMicha Yance|n|cFFFFD200Zone: |rHillsbrad Foothills (Southshore vs. Tarren Mill)|n|cFFFFD200Cost: |r15|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t
9741,|cFFFFD200Drop: |rWorld Creatures|n|n|cFFFFD200Treasure: |rWorld Drop
9742,|cFFFFD200Drop: |rWorld Creatures|n|n|cFFFFD200Treasure: |rWorld Drop
9743,|cFFFFD200Drop: |rWorld Creatures|n|n|cFFFFD200Treasure: |rWorld Drop
9744,|cFFFFD200Drop: |rWorld Creatures|n|n|cFFFFD200Treasure: |rWorld Drop
9745,|cFFFFD200Drop: |rWorld Creatures|n|n|cFFFFD200Treasure: |rWorld Drop
9746,|cFFFFD200Drop: |rWorld Creatures|n|n|cFFFFD200Treasure: |rWorld Drop
9747,|cFFFFD200Drop: |rWorld Creatures|n|n|cFFFFD200Treasure: |rWorld Drop
9748,|cFFFFD200Vendor: |rFradd Swiftgear|n|cFFFFD200Zone: |rWetlands|n|cFFFFD200Cost: |r15|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t|n|n|cFFFFD200Vendor: |rNamdo Bizzfizzle|n|cFFFFD200Zone: |rNew Tinkertown|n|cFFFFD200Cost: |r15|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t
9749,|cFFFFD200Drop: |rWorld Creatures|n|n|cFFFFD200Treasure: |rWorld Drop
9750,|cFFFFD200Drop: |rWorld Creatures|n|n|cFFFFD200Treasure: |rWorld Drop
9751,|cFFFFD200Drop: |rWorld Creatures|n|n|cFFFFD200Treasure: |rWorld Drop
9752,|cFFFFD200Drop: |rWorld Creatures|n|n|cFFFFD200Treasure: |rWorld Drop
9753,|cFFFFD200Drop: |rWorld Creatures|n|n|cFFFFD200Treasure: |rWorld Drop
9754,|cFFFFD200Drop: |rWorld Creatures|n|n|cFFFFD200Treasure: |rWorld Drop
9755,|cFFFFD200Drop: |rWorld Creatures|n|n|cFFFFD200Treasure: |rWorld Drop
9756,|cFFFFD200Drop: |rWorld Creatures|n|n|cFFFFD200Treasure: |rWorld Drop
9757,|cFFFFD200Vendor: |rSoolie Berryfizz|n|cFFFFD200Zone: |rDun Morogh|n|cFFFFD200Cost: |r18|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t|n|n|cFFFFD200Vendor: |rUlthir|n|cFFFFD200Zone: |rTeldrassil|n|cFFFFD200Cost: |r18|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t
9758,|cFFFFD200Vendor: |rUlthir|n|cFFFFD200Zone: |rTeldrassil|n|cFFFFD200Cost: |r20|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t
9759,|cFFFFD200Vendor: |rDefias Profiteer|n|cFFFFD200Zone: |rWestfall|n|cFFFFD200Cost: |r1|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t|n|n|cFFFFD200Vendor: |rXandar Goodbeard|n|cFFFFD200Zone: |rLoch Modan|n|cFFFFD200Cost: |r1|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t
9760,|cFFFFD200Drop: |rWorld Creatures|n|n|cFFFFD200Treasure: |rWorld Drop
9761,|cFFFFD200Vendor: |rGina MacGregor|n|cFFFFD200Zone: |rWestfall|n|cFFFFD200Cost: |r5|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t50|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t
