ID,Description_lang
394883,Defeat Tormentius
394884,Defeat Baruk Stone Defender
394885,Defeat Vil'thik Hatchling
395014,
395020,
395021,
395054,
395067,
395108,Free the Half-Digested Soul
395181,
395193,
395194,
395212,
395213,
395226,
395227,
395232,
395233,
395236,Burrowing Mite extracted
395247,
395248,
395255,Catch the Terrified Soul
395291,
395297,
395300,Free the Shackled Soul
395315,
395316,
395325,Catch the Stygia erupting from the Soul Well
395329,
395330,
395331,
395332,
395333,
395334,
395335,
395336,
395337,
395338,
395443,
396043,Small Enemy
396044,Normal Enemy
396045,Big Enemy
396046,Small Interact
396047,Normal Interact
396096,Small Interact
396133,
396134,
396166,Dredhollow threats eliminated
396167,
396170,
396184,
396185,
396199,Oozing Ingredients collected from slimes
396233,
396253,Bonefused constructs slain
396453,
396509,Spar with Aspirants
396510,Archilon challenged
396511,Epilon challenged
396512,Straticus challenged
396513,Athanos challenged
396519,Chalice District disrupted
396520,
396521,
396527,
396528,Equip yourself
396532,Complete the training session
396533,Successful movement
396535,
396572,
396582,Darkwing Rebels awakened
396583,Court attackers slain
396590,
396591,Grove of Memory defended
396592,
396593,
396594,
396595,
396596,
396607,
396614,
396615,
396616,Stolen Missives delivered
396622,House Redelav
396638,House Sourwine
396639,House Darkvein
396640,House Duskmire
396641,House Primrose
396642,House Sinfang
396643,House Iremoore
396655,
396662,Stringy Growth plucked
396664,Herculon empowered
396665,Herculon assisted
396666,
396667,Win the Wheelbarrow Race
396682,Corpselouse Bristles collected
396683,Sour Suckle's Antenna collected
396692,Gain Twigin's aid
396697,Conquer Beasts or Slay Enemies
396698,
396699,
396702,Veilwing Sentry mounted
396756,
396757,
396758,
396759,
396760,
396761,
396762,
396783,Empower the Purity Chime
396784,
396785,
396786,
396787,
396797,Coalesced Fury in Purity's Pinnacle slain
396803,Speak with Kynthia
396804,House of Construct forces slain
396805,Anima Conduit destroyed
396806,
396812,Forgotten Memoranda
396818,Siege Artillery destroyed
396820,
396823,Forgotten Memoranda
396826,Land safely with parasol
396827,
396871,Speak with Khaliiq
396872,
396873,
396874,
396922,
396927,
396931,Vesper of History rung
396959,
396960,
396976,Anima Collector obtained
396977,
396978,HIDDEN: ANIMA CONTAINERS
396992,Win Duels against Players or Honorable Duelists
396993,Duel Won Against Player
396994,
396998,Vesper of History rung
397001,Void Gateways closed
397009,Recovered Primordial Muck thrown
397010,Win Duel Against Honorable Duelist
397011,
397039,Return Animacones to Alascene and Kill Players
397040,Animacones Returned
397041,
397051,
397059,Plant Banner at the Iron Trench
397091,999
397096,Reach the end of the maze
397097,
397105,Ask Lost Sybille to tell her story
397106,Get to the tea party
397107,Ask Gubbins and Tubbins to tell their story
397108,Get to the tea party on time!
397109,Ask Vulca to tell her story
397110,Get to the tea party
397111,Ask Theotar to tell his story
397112,Get to the tea party
397121,Iron Trench enemies killed
397124,Stolen parasol recovered
397125,Parasol-stealing venthyr slain
397127,Glazier's toolkit recovered
397128,Ash ghouls slain
397129,Lost teapot found
397130,Theotar's Parasol recovered
397131,Vulca's Toolkit recovered
397132,Tubbins's Teapot recovered
397133,Theotar's Parasol placed
397134,Vulca's Toolkit placed
397135,Tubbins's Teapot placed
397152,
397153,
397154,
397155,
397156,
397176,
397201,Banewood wildlife slain
397203,Banewood wildlife slain
397205,Banewood wildlife slain
397461,
397462,
397683,Repel the Forsworn threat
397684,
397685,
397686,
397687,
397688,
397690,
397701,
397818,Speak to Grand Marshal Mudrag
397966,Kill Slimed enemies or Players
397967,
397968,
398043,
398044,
398175,
398294,
398295,
398296,
398297,
398338,
398340,
398341,Deliver the supplies
398380,Accuser Defeated
398382,Burden of Pride
398504,Borrow a pair of enchanted wings
398660,
398872,
398873,
398874,
398875,First chore completed
398876,Chores done
398892,Second chore completed
398893,Third chore completed
398894,Fourth chore completed
398895,Fifth chore completed
398896,Sixth chore completed
398916,Swollen Mushroom Stalks shaken
398917,Invading fae slain
398951,Blackthorn spriggans slain
398952,Silkstrider Caretakers rescued
398953,Silkstrider Grubbies saved
398999,Take the Modified Gormling Lure
399011,Deliver Gormdaughters to the wrangler
399012,Training progress
399013,
399014,
399015,
399016,Guest happiness
399017,
399018,
399027,Trainee chosen
399043,Devourer Rifts closed
399071,Repel the Devourer threat
399072,
399073,
399074,
399075,
399076,
399077,
399099,Servant's Basic Kit acquired
404340,Disrupt the Drust's efforts
404341,
404353,
404354,Broken Mirror restored
404355,Shrouded Assailant slain
404357,Ornate Mirror entered
404366,
404367,
404369,Lost Souls recovered
404370,Manifestations slain
404379,
404408,
404409,
404410,
404427,Missing Stone Fiend found
404428,Missing Stone Fiend found
404429,Missing Stone Fiend found
404430,Missing Stone Fiend found
404431,Missing Stone Fiend rescued
404448,
404547,Mature Gorm slain
404567,Gorm eggs burned
404568,Larvae squished
404579,Sinstone Fragments collected
404608,Tier
404609,Time
404610,Rare
404611,Pet
404612,Catalyst chosen
404613,Amalgamation created
404687,Veilwing Sentry mounted
404688,
404741,
404744,Might
404745,Renewal
404746,Power
404777,Garden of Night cleansed
404778,Spriggan slain
404795,Blighted forces disrupted
404823,"Fall, with style"
404824,
404825,
404826,
404827,
404828,
404829,
404831,
404909,Dusty Burrows cleared
404910,Gorm slain
404920,Temple summit reached
404931,Spriggan fed to The Craw
404949,Updraft entered
404953,Animacones collected
404980,Assist the patrol
405011,Speak to Instructor Malo
405012,Goal reached
405026,
405027,Flayedwing riders slain
405055,Fallen Sylvar Enraged
405073,House of Constructs forces disrupted
405074,
405075,
405076,
405077,
405078,
405079,
405081,
405083,
405084,
405085,
405088,
405097,Obtain Disguise from Amberfoot
405128,
405143,
405156,Fungret Mushroom eaten
405158,
405171,Supplies delivered
405173,Revenge for Fungrets
405174,
405175,Rally Fungret
405210,
405212,
405223,
405224,Mirror secured
405225,Enemies slain
405226,
405227,
405228,
405230,
405249,
405251,
405269,
405270,
405271,
405280,
405281,
405285,
405286,
405291,Enter a Rift
405331,Throwin' Skull found
405334,Play with Deathfang
405385,Slime gathered
405386,Accumulator Acquired
405417,Exit the Rift
405418,Repel the Devourer threat
405419,
405420,
405421,
405422,
405426,Assist Aspirant Thetes
405433,Helpless Aspirant rescued
405568,Speak to Lady Moonberry
405569,Mustering Enemies slain
405570,Citadel of Loyalty disrupted
405571,T4 Credit
405572,T3 Credit
405573,T2 Credit
405574,Glimmerfly
405575,Weapon Rack
405576,Proclamation - Zeal
405577,Proclamation - Pride
405578,Proclamation - Fury
405579,Proclamation - Ambition
405580,Barrel
405611,Defend Heraclor
405633,Plant Banner at the Burning Thicket
405634,Burning Thicket enemies killed
405647,Plant Banner at the Sepulcher of Knowledge
405648,Sepulcher of Knowledge enemies killed
405657,
405674,Devourer slain
405675,
405680,Devourer Invasion stopped
405681,
405682,Rift closed
405683,
405710,
405711,
405712,
405713,
405714,
405715,
405718,Assist Heraclor
405806,Wayward Gormlings knocked down and bagged
405822,Gormling in a Bag acquired
405830,Speak to Zayhad
405831,Drust invaders slain
405832,Good memories collected
405833,Scene 01 Complete
405834,Return good memories to Zayhad
405867,Tirna Scithe cleansed
405868,T4 Credit
405869,T3 Credit
405870,T2 Credit
405871,T1 Credit
405872,Gorm Sac
405873,Mushroom - Int
405874,Mushroom - Agi
405875,Mushroom - Str
405876,Mushroom - Cleanse
405877,Barrel
405879,Scene 02 Complete
405880,Scene 03 Complete
405881,Scene 04 Complete
405882,Scene 05 Complete
405883,Scene 06 Complete
405884,Scene 07 Complete
405885,Scene 08 Complete
405886,Scene 09 Complete
405887,Zayhad spoken to
405909,Craft a Flask of Measured Discipline
405914,Craft a Bundle of Stalker Arrowheads
405916,Craft a Steward Stew
405917,Patrol credit
405918,Craft a Boundless Basket
405920,Craft a Power Hammer
405921,
405924,
405935,Craft an Invocation of Duty
405936,Craft a Gleaming Kyranite Necklace
405938,
405940,Craft a Steelhide Leather Harness
405944,
405945,
405946,Craft a Woven Gossamer Tunic
405970,Light the Flame of Challenge
405973,Plague Brazier
405976,Lich Brazier
405977,Eyes Brazier
405978,Construct Brazier
405979,Warlords Brazier
406032,House of the Chosen disrupted
406033,T4 Credit
406034,T3 Credit
406035,T2 Credit
406036,T1 Credit
406037,Barrel
406038,Potion
406039,Armor
406040,Book 1
406041,Book 2
406042,Book 3
406048,
406049,Speak to Morgan
406050,Enemies devoured
406051,
406132,Orophea soothed
406141,Forge-Keeper Mnemis activated
406154,
406155,Charge the core
406156,
406157,
406158,
406159,
406198,
406199,
406200,
406227,Flayedwing tamed
406235,
406237,
406238,
406244,Charge the core
406258,Etherwyrms slain
406262,Caretakers evacuated
406269,
406270,
406271,Dominance Keep disrupted
406272,T4
406273,T3
406274,T2
406275,T1
406276,Barrel
406277,Lantern 1
406278,Lantern 2
406279,Rose
406305,Craft a Polished Kyrian Shield
406313,
406314,
406320,
406321,
406354,
406362,
406363,
406364,
406368,Craft a Potion of Hibernal Rest
406372,Craft an Arden Apple Pie
406373,Craft a Bug Zapifier
406375,
406377,Craft a Hymnal of Respite
406379,Craft a Gem Studded Bangle
406382,Craft a Stalker's Leather Quiver
406383,
406384,Craft a Cloak of Camouflage
406385,Craft a Draught of Grotesque Strength
406387,Craft a Soul Razor
406388,Craft a Spider Jerky
406391,Craft an Unbreakable Crystal
406392,Craft a Boneclad Stake Launcher
406393,
406394,Craft a Litany of Might
406395,Craft a Carved Crystal Ring
406396,Craft a Bonestudded Fist
406397,
406398,Craft a Haunting Hood
406411,Craft an Elixir of Humility
406412,Craft Prideful Manacles
406413,Craft Skewered Meats
406414,Craft a Duelist's Pistol
406415,
406417,Craft a Catalog of Sins
406418,Craft a Sinister Choker
406421,Craft Courtly Leather Boots
406422,
406423,Craft a Looming Tapestry
406424,Craft an Enchant: True Aim
406425,Craft an Everburning Brand
406440,Doubtful Acolytes subdued
406441,Hostile memories slain
406454,
406455,Speak with the Forgemaster
406456,Protect the Forgemaster
406532,House of Plagues reclaimed
406533,
406534,
406535,
406538,Phylactery of Arin'gore found
406539,
406563,Fae Flute acquired
406564,Burrowing Gormlings coaxed and bagged
406588,
406599,Gather materials from the Crafter's Basket
406600,Gather materials from the Crafter's Basket
406601,Gather materials from the Crafter's Basket
406602,Gather materials from the Crafter's Basket
406603,Gather materials from the Crafter's Basket
406604,Gather materials from the Crafter's Basket
406605,Gather materials from the Crafter's Basket
406606,Gather materials from the Crafter's Basket
406607,Gather materials from the Crafter's Basket
406608,Gather materials from the Crafter's Crate
406609,Gather materials from the Crafter's Crate
406610,Gather materials from the Crafter's Crate
406611,Gather materials from the Crafter's Crate
406612,Gather materials from the Crafter's Crate
406613,Gather materials from the Crafter's Crate
406614,Gather materials from the Crafter's Crate
406615,Gather materials from the Crafter's Crate
406616,Gather materials from the Crafter's Crate
406620,
406625,Gather materials from the Crafter's Crate
406626,Gather materials from the Crafter's Crate
406627,Gather materials from the Crafter's Crate
406628,Gather materials from the Crafter's Crate
406638,Gather materials from the Crafter's Crate
406639,Gather materials from the Crafter's Crate
406640,Gather materials from the Crafter's Crate
406644,Gather materials from the Crafter's Crate
406645,Gather materials from the Crafter's Crate
406683,Defeat Jawbone
406710,Defeat Stratios in a Pet Battle
406712,Defeat Zolla in a Pet Battle
406713,Defeat Thenia in a Pet Battle
406714,Gather materials from the Crafter's Crate
406715,Gather materials from the Crafter's Crate
406716,Gather materials from the Crafter's Crate
406717,Gather Work Materials
406718,Gather materials from the Crafter's Crate
406719,Gather materials from the Crafter's Crate
406720,Gather materials from the Crafter's Crate
406721,Gather materials from the Crafter's Crate
406722,Gather materials from the Crafter's Crate
406727,
406729,
406731,
406733,
406739,
406740,
406764,Defeat Caregiver Maximillian in a Pet Battle
406765,Defeat Rotgut in a Pet Battle
406766,Defeat Dundley Stickyfingers in a Pet Battle
406768,Defeat Gorgemouth in a Pet Battle
406790,Defeat Scorch in a Pet Battle
406804,Defeat Sylla in a Pet Battle
406808,Defeat Eyegor in a Pet Battle
406809,Defeat Addius the Tormentor in a Pet Battle
406865,Defeat Glitterdust in a Pet Battle
406867,Defeat Nightfang in a Pet Battle
406868,Defeat Faryl in a Pet Battle
406869,Defeat Rascal in a Pet Battle
406887,Ancient Instructors restored
407041,Manifestations of Pride slain
407047,Speak to Voitha
407051,
407083,Gormling in a Bag acquired
407084,Wayward Gormlings knocked down and bagged
407126,Select a Centurion
407141,Fae Flute acquired
407142,Burrowing Gormlings coaxed and bagged
407143,
407144,Pilot your Centurion
407147,Repel the Forsworn Threat
407148,
407149,
407150,
407151,
407152,Ride Grimshadow to the Flayedwing Nesting Grounds
407187,
407258,
407259,
407260,
407261,
407262,
407263,
407264,
407265,
407266,
407267,
407268,
407269,
407270,
407271,
407272,
407273,
407274,
407279,
407280,
407281,
407282,
407284,
407285,
407286,
407287,
407288,
407289,
407290,
407291,
407292,
407293,
407294,
407295,
407296,
407297,
407298,
407299,
407300,
407301,
407302,
407319,
407326,
407327,
407328,
407329,
407330,
407331,
407332,
407333,
407334,
407374,Reach the end of the maze
407375,
407376,
