ID,Name_lang,Description_lang
1718,Patrol Captain Gerdo,"Captain of the Duskwatch, Gerdo has devoted his life to keeping the peace within the walls of Suramar. Though he has a growing unease since the arrival of the Legion, he remains faithful and loyal to the leadership of Suramar. Elisande has safeguarded them for generations, and she knows what is best for the people of the city. Tonight, Gerdo's task is to ensure that only citizens with the proper credentials are able to enter a gathering of particular importance at the manor."
1719,Talixae Flamewreath,"A sadistic eredar sorcerer, even as she understands the importance of the nightborne to her master's plans, Talixae chafes at the indignity of standing guard over a building full of elves. Nevertheless, she and her lieutenants remain vigilant, and while they live, no intruders will disrupt the gathering."
1720,Advisor Melandrus,"First Blade of the Grand Magistrix, Melandrus rarely leaves Elisande's side. He has eschewed the magical arts, instead harnessing the power of the Nightwell to heighten his reflexes and his movements to inhuman levels."
1725,Chronomatic Anomaly,"The cavern at the base of the Nightwell is a maelstrom of raw energy, as the power to fuel an entire civilization courses from the earth. Born from this chaotic flux, the Chronomatic Anomaly is an embodiment of the power of the Eye of Aman'thul. As it lashes out with energy attacks, the bursts of energy warp the very flow of time."
1726,Xavius,"Once a powerful mage, and a councilor to Queen Azshara, Xavius forged a pact with Sargeras to enable the Legion's first invasion of Azeroth. Cursed and tormented in the wake of that defeat, Xavius plots vengeance against the world from within the Rift of Aln. Those who venture into the Nightmare will face the full extent of his power, and his true form - a grotesque and distended monstrosity."
1731,Trilliax,"Trilliax, once proud servant to the nightborne aristocracy, has been discarded and left to slowly deteriorate among other surplus constructs. While an unwavering will to carry out its tasks remains, the passage of time has splintered this construct's personality matrix. It now unpredictably switches from one mode to the next, ranging from doting caretaker to homicidal sterilizer, craving recognition and validation from a master that no longer exists."
1732,Star Augur Etraeus,"The nightborne astromancer Etraeus has devoted long years of research to scouring the skies of Azeroth, seeking answers to the great mysteries of the universe. His scrying has shown him worlds beyond our ken, and the power of the Nightwell allows him to draw upon the essence of those worlds to amplify his own powers."
1737,Gul'dan,"The chain of events set in motion when Garrosh escaped to Draenor has continued, unbroken for all its twists and turns, leading to this very moment. Thwarted in Draenor, Gul'dan now stands on the precipice of achieving ultimate victory on behalf of his Legion masters. Standing atop the Nighthold, as the vortex of fel energy swirls in the skies overhead, the outcast orc warlock awaits his destiny."
1738,"Il'gynoth, Heart of Corruption","Lodged in the hollows of a now-decrepit world tree, Il'gynoth is a manifestation of the horrors that lie at the heart of the Nightmare. It is a mass of corruption - a thing that should not be. Its tendrils seep through the ground, emerging in countless horrifying eyestalks and limbs."
1743,Grand Magistrix Elisande,"Elisande once distinguished herself by resisting the Legion. She and her highborne followers broke away from Queen Azshara and the dark path she was taking, harnessing the power of the Eye of Aman'thul to create the Nightwell to protect Suramar from the Sundering. But over ten thousand years later, the Legion's arrival offered her no such recourse. She has cast her lot with the demons, hoping to once again use the power of the Nightwell - albeit this time in a very different sense - to save her people."
1744,Elerethe Renferal,"Elerethe, once a mighty druid and adept shapeshifter, was led down a dark path by the belief that she was betrayed by her closest allies. Her consciousness now resides in the nightmare, damning her to an existence of fear, confusion, and hatred."
1749,Nithogg,"The great dragon Nithogg was once of the Thorignir, having left the brood shortly after they swore fealty to the titan keepers. Nithogg believed that one day he would be more powerful than even the keepers, and refused to be their subject. Instead, he took up roost in the mountain Nastrondir, where he raises his brood and terrorizes the nearby lands whenever the mood strikes him."
1750,Cenarius,"The demigod Cenarius is the father of druidism in Azeroth, and one of Azeroth's oldest and most powerful protectors. His disturbing slumber within the groves of Val'sharah was the first sign of the depth of the growing threat from within the Nightmare. That dark power now has complete hold over him, and he may lie beyond hope of redemption."
1751,Spellblade Aluriel,"Aluriel always had an affinity for magic. She rose through the ranks of the Nightguard effortlessly, having a natural talent with the sword. But no matter how strong she became, she wanted more. She studied with the mages at the University of Suramar, spending her days in combat training and her evenings in the artificery. She forged her weapons and armor in the Nightwell, weaving magic spells into the precious metals. She is the first Spellblade, adept in the schools of Fire, Frost and Arcane."
1756,The Soultakers,"Sent by Helya to raid the crypts of noble vrykul kings, this trio of raiders and their crew has found their way into the Tomb of the Old Kings and seek to claim the souls that rest there."
1761,High Botanist Tel'arn,"From his youth, the nightborne Tel'arn was fascinated by plant life: the resilience and adaptability of weeds, the ability of simple grass to harness the power of the sun, the way a tree may be divided into two, or two branches grafted into one. Aided by the energies of the Nightwell, he has transformed himself to the point that he is scarely recognizable as a nightborne elf. He now considers himself something far, far greater."
1762,Tichondrius,"The dreadlord Tichondrius, once leader of the nathrezim, was once slain by the newly-awakened power of none other than Illidan Stormrage. Reconstituted in the Twisting Nether, Tichondrius returns to watch over Gul'dan on behalf of the Legion, ensuring that the orc warlock does not once again fail his masters."
1763,Shar'thos,"This guardian of the glades has been beset by the Nightmare's corruption. Where once he breathed life into the woods, he now leaves a trail of decay and destruction in his wake."
1764,Chess Event,
1769,Levantus,"Her abyssal slumber disturbed, Levantus surfaced to find the isles teeming with strange demons. The fel magic seeping into the surrounding waters have left her in an extremely ornery mood."
1770,Humongris,"Humongris has always had the dream of wielding magic. After finding he had no aptitude in the arcane arts, Humongris instead settled for wielding a wizard. Humongris sought out and captured the mage Padawsen and now wields him as a wand, using threats of violence and a tightening grip to hurl magic around the battlefield."
1774,Calamir,"A being of immense magical power, Calamir was called forth by the ancient exemplars in their howling rage. Imbued with the powers of Fire, Frost, and Arcane, Calamir eradicates those who dare to stand in his way."
1783,Na'zak the Fiend,"The alpha of the Fal'dorei, this terrifying monstrosity lurks deep within the Falanaar Tunnels. As he churns through the rubble, he uncovers ley-infused stones and feeds upon their arcane energy to sustain himself, biding his time for more worthy prey."
1789,Drugon the Frostblood,"Drugon the Frostblood has terrorized the tribes of Highmountain from atop its frozen peaks for ages. Now, seeing opportunity in the chaos, this powerful ettin descends from his perch to claim the region for himself."
1790,Ana-Mouz,"This foul imp mother rests deep within Felsoul Hold, immersed in a pool of pure Fel energy. Her children swarm around her, as she soaks in the fetid air and corrupts anything that comes within her grasp."
1795,Flotsam,"Flotsam emerged from the ocean depths to sate his hunger. The first to cross his path were the swamp murlocs of Shipwreck Cove, which Flotsam devoured by the dozens. Despite consuming most of their tribe, these creatures worshipped the giant as a god, and continued feeding him family and friends until the beast passed out. When he awakens, Flotsam will expand his menu to include everyone within the region."
1796,Withered J'im,"Cast out from the sanctuary of Suramar, this nightfallen wandered the coastline as his body deteriorated, and his sanity along with it. Just as he was about to lose the last vestiges of personhood, he sensed a radiating energy from a nearby cave. Within, he found a shard of power originating from the Nightwell itself. It sustains and empowers him, but also warps the flow of time and space nearby. It has broken his mind completely. Now, no one enters the cave of Withered J'im. Even fools know better."
