ID,Display_lang
121014,Preserved Blue Dragon Scale
121015,Academy Faculty Pin
121016,Corsair's Spyglass
121017,Llothien Bindings
121018,Llothien Boots
121019,Llothien Britches
121020,Llothien Gloves
121021,Llothien Hood
121022,Llothien Jerkin
121023,Llothien Shoulders
121024,Llothien Waistband
121027,Azurewing Signet
121028,Azurewing Pendant
121040,Faronaar Chain Belt
121041,Faronaar Chain Bracers
121042,Faronaar Chain Gauntlets
121043,Faronaar Chain Greaves
121044,Faronaar Chain Helm
121045,Faronaar Chain Legguards
121046,Faronaar Chain Spaulders
121047,Faronaar Chain Vest
121048,Temporal Scholar's Cord
121049,Temporal Scholar's Cowl
121050,Temporal Scholar's Handwraps
121051,Temporal Scholar's Leggings
121052,Temporal Scholar's Robe
121053,Temporal Scholar's Sandals
121054,Temporal Scholar's Shoulderpads
121055,Temporal Scholar's Wristwraps
121056,Ettinbone Breastplate
121057,Ettinbone Gauntlets
121058,Ettinbone Girdle
121059,Ettinbone Helm
121060,Ettinbone Legplates
121061,Ettinbone Pauldrons
121062,Ettinbone Sabatons
121063,Ettinbone Vambraces
121067,Thunder Totem Cloak
121069,Brulwurm Scale
121070,Hexweaver's Charm
121071,Enchanted Roc Feather
121072,Icepine Bindings
121073,Icepine Boots
121074,Icepine Britches
121075,Icepine Gloves
121076,Icepine Hood
121077,Icepine Jerkin
121078,Icepine Shoulders
121079,Icepine Waistband
121082,Thunder Totem Band
121083,Thunder Totem Spirit Necklace
121095,Hillstride Belt
121096,Hillstride Bracers
121097,Hillstride Gauntlets
121098,Hillstride Greaves
121099,Hillstride Helm
121100,Hillstride Legguards
121101,Hillstride Spaulders
121102,Hillstride Vest
121103,Hagfeather Cord
121104,Hagfeather Cowl
121105,Hagfeather Handwraps
121106,Hagfeather Leggings
121107,Hagfeather Robe
121108,Hagfeather Sandals
121109,Hagfeather Shoulderpads
121110,Hagfeather Wristwraps
121111,Valarsmidd Breastplate
121112,Valarsmidd Gauntlets
121113,Valarsmidd Girdle
121114,Valarsmidd Helm
121115,Valarsmidd Legplates
121116,Valarsmidd Pauldrons
121117,Valarsmidd Sabatons
121118,Valarsmidd Vambraces
121122,Stormwing Drape
121124,Stormforged Idol
121125,Rune-Etched Bark
121126,Stormwing Tail Tip
121127,Haustvelt Bindings
121128,Haustvelt Boots
121129,Haustvelt Britches
121130,Haustvelt Gloves
121131,Haustvelt Hood
121132,Haustvelt Jerkin
121133,Haustvelt Shoulders
121134,Haustvelt Waistband
121137,Stormwing Band
121138,Stormwing Chain
121150,Valdisdall Belt
121151,Valdisdall Bracers
121152,Valdisdall Gauntlets
121153,Valdisdall Greaves
121154,Valdisdall Helm
121155,Valdisdall Legguards
121156,Valdisdall Spaulders
121157,Valdisdall Vest
121158,Hrydshal Cord
121159,Hrydshal Cowl
121160,Hrydshal Handwraps
121161,Hrydshal Leggings
121162,Hrydshal Robe
121163,Hrydshal Sandals
121164,Hrydshal Shoulderpads
121165,Hrydshal Wristwraps
121166,Kal'delar Breastplate
121167,Kal'delar Gauntlets
121168,Kal'delar Girdle
121169,Kal'delar Helm
121170,Kal'delar Legplates
121171,Kal'delar Pauldrons
121172,Kal'delar Sabatons
121173,Kal'delar Vambraces
121177,Vale Walker's Cloak
121179,Mark of Malorne
121180,Mark of Lore
121181,Mangler's Mark
121182,Smolderhide Bindings
121183,Smolderhide Boots
121184,Smolderhide Britches
121185,Smolderhide Gloves
121186,Smolderhide Hood
121187,Smolderhide Jerkin
121188,Smolderhide Shoulders
121189,Smolderhide Waistband
121192,Vale Walker's Circle
121193,Vale Walker's Pendant
121205,Dreadroot Linked Belt
121206,Dreadroot Linked Bracers
121207,Dreadroot Linked Gauntlets
121208,Dreadroot Linked Greaves
121209,Dreadroot Linked Helm
121210,Dreadroot Linked Legguards
121211,Dreadroot Linked Spaulders
121212,Dreadroot Linked Vest
121213,Crescent Vale Cord
121214,Crescent Vale Cowl
121215,Crescent Vale Handwraps
121216,Crescent Vale Leggings
121217,Crescent Vale Robe
121218,Crescent Vale Sandals
121219,Crescent Vale Shoulderpads
121220,Crescent Vale Wristwraps
121221,Jandvik Breastplate
121222,Jandvik Gauntlets
121223,Jandvik Girdle
121224,Jandvik Helm
121225,Jandvik Legplates
121226,Jandvik Pauldrons
121227,Jandvik Sabatons
121228,Jandvik Vambraces
121232,Nightfallen Outcast's Cloak
121234,Koralune Keepsake
121235,Sashj'tar Brooch
121236,Dawnswood Hunter's Fletchings
121237,Ambervale Bindings
121238,Ambervale Boots
121239,Ambervale Britches
121240,Ambervale Gloves
121241,Ambervale Hood
121242,Ambervale Jerkin
121243,Ambervale Shoulders
121244,Ambervale Waistband
121247,Nightfall Loop
121248,Nightfall Chain
121260,Warpwind Belt
121261,Warpwind Bracers
121262,Warpwind Gauntlets
121263,Warpwind Greaves
121264,Warpwind Helm
121265,Warpwind Legguards
121266,Warpwind Spaulders
121267,Warpwind Vest
121268,Moonfall Cord
121269,Moonfall Cowl
121270,Moonfall Handwraps
121271,Moonfall Leggings
121272,Moonfall Robe
121273,Moonfall Sandals
121274,Moonfall Shoulderpads
121275,Moonfall Wristwraps
121276,Wracksoul Chestplate
121277,Wracksoul Gauntlets
121278,Wracksoul Girdle
121279,Wracksoul Helm
121280,Wracksoul Legplates
121281,Wracksoul Pauldrons
121282,Wracksoul Stompers
121283,Wracksoul Bracers
121287,Nightmare Bark
121292,Dreadhide Bracers
121293,Dreadhide Boots
121294,Dreadhide Leggings
121295,Dreadhide Gloves
121296,Dreadhide Hood
121297,Dreadhide Chestguard
121298,Dreadhide Mantle
121299,Dreadhide Girdle
121307,Nightmare Shroud
121310,Nightmare Thorn
121311,Nightmare Bloom
121315,Vilescale Cord
121316,Vilescale Bracers
121317,Vilescale Gauntlets
121318,Vilescale Sabatons
121319,Vilescale Helm
121320,Vilescale Leggings
121321,Vilescale Shoulderguards
121322,Vilescale Chain Shirt
121323,Terrorweave Cinch
121324,Terrorweave Cowl
121325,Terrorweave Gloves
121326,Terrorweave Leggings
121327,Terrorweave Robe
121328,Terrorweave Boots
121329,Terrorweave Pauldrons
121330,Terrorweave Bracers
121332,Over-Sharpened Shank
121333,Poorly Weighted Blackjack
121334,Mining Sword
121335,Fixing Axe
121336,Mossy Longbow
121337,Permanently Jammed Blunderbuss
121338,Bent-Blade Axe
121339,Kvaldir Skinning Knife
121340,Lightning-Struck Hammer
121341,Robble's Staff of Discourse
121342,Rust-Encrusted Chain Belt
121343,Warped-Plate Belt
121344,Sunbleached Cord
121345,Weatherworn Belt
121346,Warped-Plate Vambraces
121347,Rust-Encrusted Wristguards
121348,Sunbleached Wristwraps
121349,Weatherworn Wristguards
121350,Rust-Encrusted Leggings
121351,Sunbleached Pants
121352,Weatherworn Pants
121353,Warped-Plate Pauldrons
121354,Rust-Encrusted Spaulders
121355,Weatherworn Shoulders
121356,Sunbleached Armice
121357,Rust-Encrusted Gloves
121358,Sunbleached Handwraps
121359,Weatherworn Gloves
121360,Warped-Plate Gauntlets
121361,Rust-Encrusted Coif
121362,Weatherworn Hood
121363,Warped-Plate Helmet
121364,Sunbleached Cowl
121365,Warped-Plate Leggings
121366,Rust-Encrusted Hauberk
121367,Warped-Plate Breastplate
121368,Sunbleached Shirt
121369,Weatherworn Vest
121370,Warped-Plate Stompers
121371,Rust-Encrusted Sabatons
121372,Sunbleached Sandals
121373,Weatherworn Boots
121374,Indecipherable Map
121375,Voo's Juicer
121376,Azsharan Queensguard Blade
121377,Beastmaster's Discarded Axe
121378,Saga of Elandrul
121379,Mechanized Musket
121380,Magnificent Cleaver
121381,Chipped Colossus Blade
121382,Arthropod Leg Club
121383,Curious Nar'thalas Student's Staff
121384,Elemental Bindings
121385,Deteriorated Hearthstone Deck
121386,Cord of Mandibles
121387,Leather Pistol Holster
121388,Unseen Bindings
121389,Fossilized Egg
121390,Anund's Bandages
121391,Poison-Soaked Cuffs
121392,Many-Pocketed Leather Pants
121393,Vexing Armada
121394,Raider's Countdown Timer
121395,Enhanced Sours
121396,Brittle Chitinous Shoulderpads
121397,Heavily Weighted Shoulderpads
121398,Realm of Companions
121399,Unbalanced Glaive Tossers
121400,Shandris's Fingerless Gloves
121401,Gloves of the Transient
121402,Old Bloodsoaked Gauntlets
121403,Unintended Lightning Rod
121404,Badly Rolled Helmet
121405,Damaged Berserker's Plate Helm
121406,Tattered Explorer's Hat
121407,Empty Rocket-Propelled Legplates
121408,Puka's Missing Ball
121409,Time-Corroded Breastplate
121410,Crumbling Ceremonial Vestments
121411,Waterlogged Leather Jerkin
121412,Light Plate Travelers
121413,Two-Toed Warboots
121414,The Dreamweaver's Ignorance
121415,Hecate's Folly
121416,Nar'thalas Chestplate
121417,Seaspray Vest
121418,Ruin-Stalker Vest
121419,Nar'thalas Warboots
121420,Leywalker Treads
121421,Seaspray Sabatons
121422,Ruin-Stalker Boots
121423,Ruin-Stalker Gloves
121424,Nar'thalas Gauntlets
121425,Leywalker Gloves
121426,Seaspray Gauntlets
121427,Nar'thalas Helm
121428,Leywalker Aurora
121429,Seaspray Helm
121430,Ruin-Stalker Helm
121431,Nar'thalas Legguards
121432,Leywalker Leggings
121433,Seaspray Leggings
121434,Ruin-Stalker Breeches
121435,Leywalker Robe
121436,Ruin-Stalker Spaulders
121437,Nar'thalas Pauldrons
121438,Leywalker Amice
121439,Seaspray Mantle
121440,Nar'thalas Girdle
121441,Leywalker Waistwrap
121442,Seaspray Belt
121443,Ruin-Stalker Belt
121444,Leywalker Wristwraps
121445,Nar'thalas Vambraces
121446,Seaspray Wristwraps
121447,Ruin-Stalker Wristwraps
121482,Cloak of the Greywatch
121487,Nar'thalas Protector's Cape
121488,Royal Apothecary Drape
121498,Sabatons of the Blightcaller
121499,Footwraps of the Blightcaller
121500,Blighthound Master's Greaves
121501,Duskbat Exterminator's Treads
121506,Dreadsworn Crown
121507,Runespeaker's Crown
121508,Stormborn Crown
121509,Runesworn Crown
121510,Dreadsworn Legguards
121511,Runespeaker's Leggings
121512,Stormborn Leggings
121513,Runesworn Breeches
121515,Thorignir Striker Shoulderguards
121516,Thorignir Heavy Pauldrons
121517,Thorignir Punisher Spaulders
121518,Thorignir Javelin Mantle
121519,Reinforced Stormwing Waistguard
121520,Electrified Stormwing Cord
121521,Charged Stormwing Belt
121522,Humming Stormwing Wrap
121567,Galeborn's Oiled Cloak
121574,Rooksguard Breastplate
121575,Thornbrace Chainmail
121576,Sablehide Vest
121577,Rooksguard Warboots
121578,Nightvale Sandals
121579,Thornbrace Sabatons
121580,Sablehide Boots
121581,Sablehide Gloves
121582,Rooksguard Gauntlets
121583,Nightvale Handwraps
121584,Thornbrace Gauntlets
121585,Rooksguard Helmet
121586,Nightvale Cowl
121587,Thornbrace Helm
121588,Sablehide Hood
121589,Rooksguard Legguards
121590,Nightvale Leggings
121591,Thornbrace Leggings
121592,Sablehide Breeches
121593,Nightvale Robe
121594,Sablehide Shoulders
121595,Rooksguard Pauldrons
121596,Nightvale Mantle
121597,Thornbrace Spaulders
121598,Rooksguard Girdle
121599,Nightvale Cord
121600,Thornbrace Waistguard
121601,Sablehide Belt
121602,Nightvale Wristwraps
121603,Rooksguard Vambraces
121604,Thornbrace Wristguards
121605,Sablehide Armbands
121646,Witchmother Drape
121653,Lead-Studded Chestplate
121654,Lead-Studded Chestguard
121655,Lead-Studded Vest
121656,Thunderpeak Warboots
121657,Snowblind Treads
121658,Whitewater Sabatons
121659,Drogstitch Footwraps
121660,Drogstitch Gloves
121661,Thunderpeak Gauntlets
121662,Snowblind Handwraps
121663,Whitewater Gauntlets
121664,Thunderpeak Faceguard
121665,Snowblind Cowl
121666,Whitewater Helmet
121667,Drogstitch Hood
121668,Thunderpeak Legguards
121669,Snowblind Legwraps
121670,Whitewater Leggings
121671,Drogstitch Legguards
121672,Lead-Studded Robes
121673,Drogstitch Spaulders
121674,Thunderpeak Shoulderguards
121675,Snowblind Mantle
121676,Whitewater Amice
121677,Thunderpeak Girdle
121678,Snowblind Cord
121679,Whitewater Cinch
121680,Drogstitch Belt
121681,Snowblind Wristwraps
121682,Thunderpeak Wristguards
121683,Whitewater Ringmail Cuffs
121684,Drogstitch Bracers
121724,Whitewater Safety Blanket
121732,Breastplate of Kel'balor
121733,Thicket Hunter's Hauberk
121735,Nightguard Stompers
121736,Nightfall Slippers
121737,Exile's Chain Boots
121738,Irongrove Refugee Boots
121739,Felinus Manus
121741,Handwraps of the Abandoned
121745,Helm of the Betrayed
121747,Soulcrush Legplates
121751,Buried Exile's Gown
121753,Skyfire Marine's Pauldrons
121754,Mana-Flecked Mantle
121755,Slatecrusher Spaulders
121756,Shieldguard Girdle
121757,Astralite's Cord
121758,Sentinel's Wire Chain Belt
121759,Feather-Notched Belt
121760,7th Legion Battlemage Wraps
121761,Skyfire Marine's Vambraces
121762,Skyfire Engineer's Wristguards
121798,Moon Guard Drape
121804,Cloak of the Everliving Keeper
121838,Inexorable Breastplate
121839,Inexorable Sabatons
121840,Inexorable Handguards
121841,Inexorable Faceguard
121842,Inexorable Legguards
121843,Inexorable Shoulderguards
121844,Inexorable Cloak of Battle
121850,Inexorable Cloak of Stoicism
121856,Inexorable Waistband
121857,Inexorable Armguards
121858,Nurturer Cloak of Rage
121864,Nurturer Cloak of Rage
121870,Nurturer Vest
121871,Nurturer Footpads
121872,Nurturer Handguards
121873,Nurturer Helm
121874,Nurturer Cloak of Destruction
121880,Nurturer Cloak of Wisdom
121886,Nurturer Legguards
121887,Nurturer Pauldrons
121888,Nurturer Cord
121889,Nurturer Cuffs
121890,Warscout Cloak of Rage
121896,Warscout Tunic
121897,Warscout Greaves
121898,Warscout Gauntlets
121899,Warscout Helm
121900,Warscout Legguards
121901,Warscout Spaulders
121902,Warscout Belt
121903,Warscout Bracers
121904,Abstruse Sandals
121905,Abstruse Handwraps
121906,Abstruse Hood
121907,Abstruse Cloak of Destruction
121913,Abstruse Leggings
121914,Abstruse Robe
121915,Abstruse Shoulderpads
121916,Abstruse Cord
121917,Abstruse Wristwraps
121920,Harmonious Cloak of Rage
121926,Harmonious Tunic
121927,Harmonious Slippers
121928,Harmonious Gloves
121929,Harmonious Hood
121930,Harmonious Cloak of Wisdom
121933,Harmonious Britches
121937,Harmonious Shoulders
121938,Harmonious Waistband
121942,Harmonious Bindings
121943,Duskbreaker Battleplate
121944,Duskbreaker Gloves
121945,Duskbreaker Headpiece
121946,Duskbreaker Shield
121947,Duskbreaker Cloak of Wisdom
121953,Duskbreaker Leggings
121954,Duskbreaker Bulwark
121955,Duskbreaker Spaulders
121956,Duskbreaker Cloak of Battle
121962,Duskbreaker Cloak of Stoicism
121968,Duskbreaker Belt
121969,Duskbreaker Armplates
121970,Soulward Sandals
121971,Soulward Handwraps
121972,Soulward Hood
121973,Soulward Cloak of Destruction
121979,Soulward Cloak of Wisdom
121985,Soulward Leggings
121986,Soulward Vestments
121987,Soulward Shoulderpads
121988,Soulward Cord
121989,Soulward Wristwraps
121990,Skulldugger Cloak of Rage
121996,Skulldugger Jerkin
121997,Skulldugger Boots
121998,Skulldugger Gloves
121999,Skulldugger Hood
122000,Skulldugger Britches
122001,Skulldugger Shoulders
122002,Skulldugger Waistband
122003,Skulldugger Bindings
122004,Stormseeker Cloak of Rage
122010,Stormseeker Vest
122011,Stormseeker Aegis
122012,Stormseeker Sabatons
122013,Stormseeker Grips
122014,Stormseeker Cowl
122015,Stormseeker Cloak of Destruction
122021,Stormseeker Cloak of Wisdom
122027,Stormseeker Leggings
122028,Stormseeker Shield
122029,Stormseeker Spaulders
122030,Stormseeker Girdle
122031,Stormseeker Bracers
122032,Ruinrain Sandals
122033,Ruinrain Handwraps
122034,Ruinrain Cowl
122035,Ruinrain Cloak of Destruction
122041,Ruinrain Leggings
122042,Ruinrain Robe
122043,Ruinrain Shoulderpads
122044,Ruinrain Cord
122045,Ruinrain Wristwraps
122046,Defiant Breastplate
122047,Defiant Greaves
122048,Defiant Faceguard
122049,Defiant Legguards
122050,Defiant Bulwark
122051,Defiant Shoulderguards
122052,Defiant Cloak of Battle
122058,Defiant Cloak of Stoicism
122064,Defiant Waistband
122065,Defiant Armguards
122066,Defiant Handguards
122067,Inexorable Greatsword
122068,Inexorable Runeblade
122069,Nurturer Spear
122070,Nurturer Staff
122071,Abstruse Staff
122072,Harmonious Spire
122073,Harmonious Staff
122074,Duskbreaker Warmaul
122075,Soulward Staff
122076,Soulward Stave
122077,Ruinrain Staff
122078,Defiant Greataxe
122079,Defiant Headchopper
122080,Warscout Shotgun
122081,Abstruse Wand
122082,Soulward Wand
122083,Ruinrain Wand
122084,Inexorable Blade
122085,Harmonious Sword
122086,Duskbreaker Scepter
122087,Duskbreaker Sword
122088,Skulldugger Dagger
122089,Skulldugger Shiv
122090,Stormseeker Claws
122091,Stormseeker Talons
122092,Stormseeker Slicers
122093,Defiant Axe
122094,Skulldugger Sword
122104,Leviathan Egg
122105,Grotesque Statue
122106,Shard of Supremus
122107,Fragment of Anger
122108,Fragment of Suffering
122109,Fragment of Desire
122110,Sultry Grimoire
122111,Smelly Gravestone
122112,Hyjal Wisp
122113,Sunblade Rune of Activation
122114,Void Collar
122115,Servant's Bell
122165,Nika's Ink-Smudged Penning Gloves
122166,Blackrock Iron Stranglers
122167,Pact-Bound Velvet Gloves
122168,Razorthorn Studded Gauntlets
122169,Sooty Blackrock Iron Legplates
122170,Embroidered Gorian Pantaloons
122171,Acid-Grooved Gorenscale Leggings
